userID,username,retweet user,utc off,profile created,favorites,followers,following,tweets,tweetID,retweetID,retweet count,extended,text,date,day,year,month,day,hour,min,sec,url,lat,lon,mentions
'451855410,b'sanggariselvam',8.0,Sun Jan 01 03:36:38 +0000 2012,747,540,2016,23501,'855633641577226240,'852310832507572224,HitmanBodyguard,6007,False,rt @hitmanbodyguard: zero muthafuckas censored. watch @vancityreynolds and @samuelljackson in the #hitmansbodyguard restricted teaser tr  [...] ,Sat Apr 22 04:05:31 +0000 2017,Sat,2017,Apr,22,04,05,31,http://twitter.com/b'sanggariselvam'/status/855633641577226240,,
'184106722,b'imessigirl',-3.0,Sat Aug 28 18:19:49 +0000 2010,16168,52786,415,86912,'855633682572431361,'855188780533260292,GreysABC,3886,False,rt @greysabc: this #greysanatomy #throwback moment is simply unforgettable. @lexus https://t.co/tztwdcv2m8,Sat Apr 22 04:05:41 +0000 2017,Sat,2017,Apr,22,04,05,41,http://twitter.com/b'imessigirl'/status/855633682572431361,,
'36551245,b'raaaayvenx',-5.0,Thu Apr 30 01:27:27 +0000 2009,723,407,394,9149,'855633770166321152,,,0,False,mark sloan will forever be my favorite greys character  [emoj_heart_eyes] ,Sat Apr 22 04:06:02 +0000 2017,Sat,2017,Apr,22,04,06,02,http://twitter.com/b'raaaayvenx'/status/855633770166321152,,
'815661287162003456,b'IiIdiabla',,Sun Jan 01 20:49:39 +0000 2017,1121,840,723,4242,'855633792819634176,,,0,False,omg i've rewatched 6 seasons of greys anatomy in less than a month. wtf,Sat Apr 22 04:06:07 +0000 2017,Sat,2017,Apr,22,04,06,07,http://twitter.com/b'IiIdiabla'/status/855633792819634176,,
'2718125315,b'CPerkowitz',,Sat Jul 19 20:37:20 +0000 2014,500,101,77,706,'855633793272745988,'855420458652491776,dearabby,7,False,rt @dearabby: i'm pleased to alert my readers to a clinical trial focused on alzheimer's disease. learn more: https://t.co/uwhgbd2exe #dear  [...] ,Sat Apr 22 04:06:07 +0000 2017,Sat,2017,Apr,22,04,06,07,http://twitter.com/b'CPerkowitz'/status/855633793272745988,,
'2379443416,b'robbinswift',-4.0,Mon Mar 03 14:49:58 +0000 2014,6665,3090,117,44018,'855633801468313602,,,0,False,me showing up once every 2 seasons to watch greys live when there's an arizona centric ep https://t.co/pqmjaa5yya,Sat Apr 22 04:06:09 +0000 2017,Sat,2017,Apr,22,04,06,09,http://twitter.com/b'robbinswift'/status/855633801468313602,,
'866603084,b'marianoare',,Sun Oct 07 16:43:53 +0000 2012,23582,212,246,5920,'855633813266993152,'855486170142265344,Yvonne_the_Mom,12,False,rt @yvonne_the_mom: last day of chemo for @alexs_journey! time for a dance party! so glad this part of the journey is over for you. you  [...] ,Sat Apr 22 04:06:12 +0000 2017,Sat,2017,Apr,22,04,06,12,http://twitter.com/b'marianoare'/status/855633813266993152,,
'25190913,b'madelinesgreene',-5.0,Thu Mar 19 00:00:48 +0000 2009,5443,1033,2135,18057,'855633904451153921,,,0,False,all the feels during the meredith/derek montage. #greysonaplane #mcdreamy #greysanatomy https://t.co/p8pbmleitk,Sat Apr 22 04:06:34 +0000 2017,Sat,2017,Apr,22,04,06,34,http://twitter.com/b'madelinesgreene'/status/855633904451153921,,
'1924804364,b'sooymariian',-3.0,Tue Oct 01 22:16:46 +0000 2013,243,1644,1045,89521,'855633910012801024,'855495025622302720,GreysAnatomyHD,409,False,rt @greysanatomyhd: my addiction to greys anatomy is unhealthy,Sat Apr 22 04:06:35 +0000 2017,Sat,2017,Apr,22,04,06,35,http://twitter.com/b'sooymariian'/status/855633910012801024,,
'1375686282,b'neelyfriar_',-4.0,Tue Apr 23 23:30:17 +0000 2013,20042,1383,449,25884,'855633977549443073,,,0,False,@sydneyragan22 have you watched the originals? or revenge? i loved those and watched them after i finished greys and vampire diaries!!,Sat Apr 22 04:06:51 +0000 2017,Sat,2017,Apr,22,04,06,51,http://twitter.com/b'neelyfriar_'/status/855633977549443073,,
'283333696,b'NickTGL90',-4.0,Sun Apr 17 02:51:11 +0000 2011,472,81,639,5011,'855634044578607104,,,0,False,i've just watched episode s13e20 of grey's anatomy! #greysanatomy  https://t.co/xdckn6ttvb https://t.co/tjw5jdudbw,Sat Apr 22 04:07:07 +0000 2017,Sat,2017,Apr,22,04,07,07,http://twitter.com/b'NickTGL90'/status/855634044578607104,,
'423489590,b'deeplytroubled_',-3.0,Mon Nov 28 15:34:14 +0000 2011,35363,4682,4991,119017,'855634113595924480,,,0,False,yo this lil boy slick look like karev!! #greysanatomy https://t.co/wdp0br0ohq,Sat Apr 22 04:07:24 +0000 2017,Sat,2017,Apr,22,04,07,24,http://twitter.com/b'deeplytroubled_'/status/855634113595924480,,
'2249607890,b'demkeemma',,Tue Dec 17 01:39:22 +0000 2013,17492,623,552,1024,'855634392353579008,'855581949259382784,onherperiod,267,False,rt @onherperiod: what in shondaland fertilization https://t.co/oshxsn8xau,Sat Apr 22 04:08:30 +0000 2017,Sat,2017,Apr,22,04,08,30,http://twitter.com/b'demkeemma'/status/855634392353579008,,
'854032779276730369,b'moka18313',,Mon Apr 17 18:04:16 +0000 2017,502,101,51,1342,'855634404907012096,'855558848786165761,DeepLearn007,171,False,rt @deeplearn007: machine learning in cancer clinical trials \\n#machinelearning #ai #bigdata #ml #healthcare #cancer #tech  [...] ,Sat Apr 22 04:08:33 +0000 2017,Sat,2017,Apr,22,04,08,33,http://twitter.com/b'moka18313'/status/855634404907012096,,
'516930397,b'taylerMFallen',-7.0,Tue Mar 06 21:56:26 +0000 2012,20412,344,351,49883,'855634407251750912,,,0,False,i feel like crying so naturally i'm going to watch the plane crash episode of greys to really fuck myself up,Sat Apr 22 04:08:34 +0000 2017,Sat,2017,Apr,22,04,08,34,http://twitter.com/b'taylerMFallen'/status/855634407251750912,,
'1687880251,b'JudithTrotman1',,Wed Aug 21 09:22:33 +0000 2013,5,112,99,43,'855634438121701376,'855528960402350088,JohnPLeonardMD,1,False,rt @johnpleonardmd: agree ! requirements on clinical trials should be minimized when possible https://t.co/oncqoh1c3u,Sat Apr 22 04:08:41 +0000 2017,Sat,2017,Apr,22,04,08,41,http://twitter.com/b'JudithTrotman1'/status/855634438121701376,,
